symbol,date,volume,volume_rounded
CLX,2021-05-27 07:00:00,157999.83461736003,158000.0
CLX,2021-09-08 07:00:00,157999.83461736003,158000.0
CLX,2025-07-30 07:00:00,157999.83461736003,158000.0
CMM,2025-02-13 07:00:00,26285.356951871658,26285.0
CMN,2022-11-29 07:00:00,5882.098484848485,5882.0
CMN,2023-05-05 07:00:00,5882.098484848485,5882.0
CQN,2022-09-23 07:00:00,9813.467670504871,9813.0
CQN,2024-06-25 07:00:00,9813.467670504871,9813.0
CQN,2026-01-06 07:00:00,9813.467670504871,9813.0
CQN,2026-02-25 07:00:00,9813.467670504871,9813.0
CQT,2025-11-06 07:00:00,6553.038043478261,6553.0
CRE,2020-04-20 07:00:00,1197335.775907417,1197336.0
CRE,2023-07-14 07:00:00,1197335.775907417,1197336.0
CRE,2024-06-20 07:00:00,1197335.775907417,1197336.0
CRE,2025-01-09 07:00:00,1197335.775907417,1197336.0
CRE,2025-08-21 07:00:00,1197335.775907417,1197336.0
CRV,2025-10-27 07:00:00,6305.0847457627115,6305.0
CSC,2023-06-08 07:00:00,70790.98238747554,70791.0
CSM,2019-10-16 07:00:00,407626.3063407181,407626.0
CSM,2021-09-15 07:00:00,407626.3063407181,407626.0
CSM,2022-05-24 07:00:00,407626.3063407181,407626.0
CSM,2023-07-10 07:00:00,407626.3063407181,407626.0
CSM,2025-04-09 07:00:00,407626.3063407181,407626.0
CST,2022-01-14 07:00:00,241336.5294592413,241337.0
CST,2022-03-22 07:00:00,241336.5294592413,241337.0
CST,2024-03-05 07:00:00,241336.5294592413,241337.0
CSV,2016-01-29 07:00:00,946978.8334612433,946979.0
CSV,2016-04-08 07:00:00,946978.8334612433,946979.0
CSV,2018-01-02 07:00:00,946978.8334612433,946979.0
CSV,2019-10-07 07:00:00,946978.8334612433,946979.0
CSV,2023-02-28 07:00:00,946978.8334612433,946979.0
CSV,2025-02-11 07:00:00,946978.8334612433,946979.0
CTB,2016-03-28 07:00:00,7162.163780663781,7162.0
CTB,2020-07-17 07:00:00,7162.163780663781,7162.0
CTB,2024-09-04 07:00:00,7162.163780663781,7162.0
CTG,2016-11-07 07:00:00,9613649.072124757,9613649.0
CTG,2023-11-14 07:00:00,9613649.072124757,9613649.0
CTG,2025-06-30 07:00:00,9613649.072124757,9613649.0
CTI,2016-05-31 07:00:00,1299987.0906321402,1299987.0
CTI,2019-06-20 07:00:00,1299987.0906321402,1299987.0
CTI,2024-01-16 07:00:00,1299987.0906321402,1299987.0
CTI,2024-11-26 07:00:00,1299987.0906321402,1299987.0
CTP,2017-07-28 07:00:00,163055.09018789144,163055.0
CTP,2019-11-29 07:00:00,163055.09018789144,163055.0
CTP,2022-04-01 07:00:00,163055.09018789144,163055.0
CTP,2022-08-05 07:00:00,163055.09018789144,163055.0
CTP,2026-04-20 07:00:00,163055.09018789144,163055.0
CTR,2019-08-02 07:00:00,800053.1551642076,800053.0
CTR,2019-08-09 07:00:00,800053.1551642076,800053.0
CTR,2020-12-08 07:00:00,800053.1551642076,800053.0
CTR,2021-02-05 07:00:00,800053.1551642076,800053.0
CTR,2025-11-07 07:00:00,800053.1551642076,800053.0
CTW,2025-01-02 07:00:00,1665.0826161790017,1665.0
CTX,2026-02-23 07:00:00,63983.62557427259,63984.0
CVT,2016-09-16 07:00:00,405095.22044728434,405095.0
CVT,2021-10-13 07:00:00,405095.22044728434,405095.0
CVT,2022-06-22 07:00:00,405095.22044728434,405095.0
CVT,2025-03-06 07:00:00,405095.22044728434,405095.0
CVT,2025-06-02 07:00:00,405095.22044728434,405095.0
CVT,2026-04-21 07:00:00,405095.22044728434,405095.0
CYC,2017-03-23 07:00:00,8637.138392857143,8637.0
CYC,2018-03-02 07:00:00,8637.138392857143,8637.0
D2D,2016-02-22 07:00:00,224042.58887171562,224043.0
D2D,2016-11-11 07:00:00,224042.58887171562,224043.0
D2D,2016-12-30 07:00:00,224042.58887171562,224043.0
D2D,2019-07-12 07:00:00,224042.58887171562,224043.0
D2D,2020-11-03 07:00:00,224042.58887171562,224043.0
D2D,2023-07-05 07:00:00,224042.58887171562,224043.0
D2D,2024-05-22 07:00:00,224042.58887171562,224043.0
D2D,2025-02-03 07:00:00,224042.58887171562,224043.0
DAG,2015-12-01 07:00:00,705320.4972875227,705320.0
DAG,2019-04-16 07:00:00,705320.4972875227,705320.0
DAG,2020-04-22 07:00:00,705320.4972875227,705320.0
DAG,2021-02-25 07:00:00,705320.4972875227,705320.0
DAG,2022-06-08 07:00:00,705320.4972875227,705320.0
DAG,2023-09-07 07:00:00,705320.4972875227,705320.0
DAS,2019-10-10 07:00:00,3660.9881556683586,3661.0
DAT,2024-10-02 07:00:00,7376.721497447533,7377.0
DBC,2016-10-24 07:00:00,5184058.072239032,5184058.0
DBC,2018-02-27 07:00:00,5184058.072239032,5184058.0
DBC,2019-12-27 07:00:00,5184058.072239032,5184058.0
DBC,2020-12-14 07:00:00,5184058.072239032,5184058.0
DBD,2017-09-01 07:00:00,149304.10121633363,149304.0
DBD,2021-01-25 07:00:00,149304.10121633363,149304.0
DBD,2021-02-03 07:00:00,149304.10121633363,149304.0
DBD,2024-02-28 07:00:00,149304.10121633363,149304.0
DC1,2022-08-16 07:00:00,6517.890750670242,6518.0
DC1,2025-09-18 07:00:00,6517.890750670242,6518.0
DC1,2026-04-14 07:00:00,6517.890750670242,6518.0
DCL,2017-09-06 07:00:00,324667.2903963415,324667.0
DCL,2019-04-17 07:00:00,324667.2903963415,324667.0
DCL,2020-10-02 07:00:00,324667.2903963415,324667.0
DCL,2021-09-22 07:00:00,324667.2903963415,324667.0
DCL,2021-11-16 07:00:00,324667.2903963415,324667.0
DCL,2024-07-29 07:00:00,324667.2903963415,324667.0
DCL,2024-09-30 07:00:00,324667.2903963415,324667.0
DCL,2024-12-13 07:00:00,324667.2903963415,324667.0
DGC,2017-11-09 07:00:00,1990020.7952138092,1990021.0
DGC,2018-01-23 07:00:00,1990020.7952138092,1990021.0
DGC,2023-07-12 07:00:00,1990020.7952138092,1990021.0
DGW,2016-10-25 07:00:00,1898223.6439710916,1898224.0
DGW,2016-11-28 07:00:00,1898223.6439710916,1898224.0
DGW,2018-08-24 07:00:00,1898223.6439710916,1898224.0
DGW,2019-09-17 07:00:00,1898223.6439710916,1898224.0
DGW,2020-02-20 07:00:00,1898223.6439710916,1898224.0
DGW,2025-01-20 07:00:00,1898223.6439710916,1898224.0
DGW,2026-02-25 07:00:00,1898223.6439710916,1898224.0
DHA,2017-06-27 07:00:00,112685.45701006972,112685.0
DHA,2020-08-20 07:00:00,112685.45701006972,112685.0
DHA,2022-03-01 07:00:00,112685.45701006972,112685.0
DHA,2022-10-04 07:00:00,112685.45701006972,112685.0
DHA,2024-01-18 07:00:00,112685.45701006972,112685.0
DHA,2026-03-31 07:00:00,112685.45701006972,112685.0
DHB,2024-06-04 07:00:00,29710.40807799443,29710.0
DHB,2024-09-25 07:00:00,29710.40807799443,29710.0
DHB,2025-01-07 07:00:00,29710.40807799443,29710.0
DHD,2021-12-23 07:00:00,3168.013062409289,3168.0
DHD,2023-05-12 07:00:00,3168.013062409289,3168.0
DHD,2025-07-09 07:00:00,3168.013062409289,3168.0
DHD,2025-07-15 07:00:00,3168.013062409289,3168.0
DHM,2016-06-16 07:00:00,459663.7984496124,459664.0
DHM,2017-09-15 07:00:00,459663.7984496124,459664.0
DHM,2017-12-04 07:00:00,459663.7984496124,459664.0
DHM,2021-02-23 07:00:00,459663.7984496124,459664.0
DHM,2023-07-18 07:00:00,459663.7984496124,459664.0
DHM,2025-08-12 07:00:00,459663.7984496124,459664.0
DIH,2017-05-15 07:00:00,24086.986931521173,24087.0
DIH,2020-03-23 07:00:00,24086.986931521173,24087.0
DIH,2021-09-08 07:00:00,24086.986931521173,24087.0
DIH,2022-10-27 07:00:00,24086.986931521173,24087.0
DLG,2016-11-16 07:00:00,6469977.41207951,6469977.0
DLG,2017-12-28 07:00:00,6469977.41207951,6469977.0
DLG,2018-02-09 07:00:00,6469977.41207951,6469977.0
DLG,2020-02-05 07:00:00,6469977.41207951,6469977.0
DLG,2025-04-04 07:00:00,6469977.41207951,6469977.0
DLG,2025-04-16 07:00:00,6469977.41207951,6469977.0
DNC,2020-12-16 07:00:00,3566.832394366197,3567.0
DNC,2026-02-02 07:00:00,3566.832394366197,3567.0
DPC,2019-10-30 07:00:00,3135.9382352941175,3136.0
DPR,2017-08-02 07:00:00,485513.02521008404,485513.0
DPR,2017-08-23 07:00:00,485513.02521008404,485513.0
DPR,2017-10-17 07:00:00,485513.02521008404,485513.0
DPR,2019-02-01 07:00:00,485513.02521008404,485513.0
DPR,2023-07-26 07:00:00,485513.02521008404,485513.0
DPR,2024-04-19 07:00:00,485513.02521008404,485513.0
DPR,2024-08-15 07:00:00,485513.02521008404,485513.0
DRH,2016-02-26 07:00:00,2649197.955823293,2649198.0
DRH,2018-05-21 07:00:00,2649197.955823293,2649198.0
DRH,2021-06-29 07:00:00,2649197.955823293,2649198.0
DRH,2024-08-02 07:00:00,2649197.955823293,2649198.0
DRH,2025-08-21 07:00:00,2649197.955823293,2649198.0
DRH,2025-10-17 07:00:00,2649197.955823293,2649198.0
DRI,2019-03-04 07:00:00,961657.0310670868,961657.0
DRI,2023-11-22 07:00:00,961657.0310670868,961657.0
DRI,2025-11-18 07:00:00,961657.0310670868,961657.0
DSC,2018-04-09 07:00:00,160388.97634408603,160389.0
DSC,2021-08-18 07:00:00,160388.97634408603,160389.0
DSC,2021-12-23 07:00:00,160388.97634408603,160389.0
DSC,2022-10-10 07:00:00,160388.97634408603,160389.0
DSC,2025-05-22 07:00:00,160388.97634408603,160389.0
DSC,2025-07-25 07:00:00,160388.97634408603,160389.0
DSG,2022-07-14 07:00:00,18448.866103739445,18449.0
DSG,2023-04-06 07:00:00,18448.866103739445,18449.0
DST,2017-04-11 07:00:00,984166.3377125193,984166.0
DST,2019-02-11 07:00:00,984166.3377125193,984166.0
DST,2025-03-12 07:00:00,984166.3377125193,984166.0
DST,2026-02-05 07:00:00,984166.3377125193,984166.0
DST,2026-02-23 07:00:00,984166.3377125193,984166.0
DTI,2018-08-27 07:00:00,80517.1876465989,80517.0
DTI,2022-01-20 07:00:00,80517.1876465989,80517.0
DTI,2022-10-28 07:00:00,80517.1876465989,80517.0
DTI,2024-06-12 07:00:00,80517.1876465989,80517.0
DTL,2016-08-18 07:00:00,7368.400191021968,7368.0
DTL,2017-10-24 07:00:00,7368.400191021968,7368.0
DTL,2019-01-14 07:00:00,7368.400191021968,7368.0
DTL,2020-07-16 07:00:00,7368.400191021968,7368.0
DTL,2021-03-09 07:00:00,7368.400191021968,7368.0
DTL,2022-02-18 07:00:00,7368.400191021968,7368.0
DTL,2024-10-02 07:00:00,7368.400191021968,7368.0
DTL,2025-02-06 07:00:00,7368.400191021968,7368.0
DVG,2022-07-05 07:00:00,536988.9154175589,536989.0
DVG,2022-07-07 07:00:00,536988.9154175589,536989.0
DVG,2026-02-13 07:00:00,536988.9154175589,536989.0
DVN,2022-01-12 07:00:00,585472.7611336033,585473.0
DVN,2023-12-20 07:00:00,585472.7611336033,585473.0
DVN,2024-04-10 07:00:00,585472.7611336033,585473.0
DVN,2025-05-13 07:00:00,585472.7611336033,585473.0
DWC,2022-03-28 07:00:00,1561.7878787878788,1562.0
DWC,2024-07-31 07:00:00,1561.7878787878788,1562.0
DWS,2021-06-02 07:00:00,4960.671957671958,4961.0
DXV,2019-12-30 07:00:00,26813.608602150536,26814.0
DXV,2020-07-31 07:00:00,26813.608602150536,26814.0
DXV,2022-10-28 07:00:00,26813.608602150536,26814.0
DXV,2023-01-04 07:00:00,26813.608602150536,26814.0
E12,2023-12-05 07:00:00,8083.712781954887,8084.0
E12,2024-07-17 07:00:00,8083.712781954887,8084.0
EBS,2021-10-22 07:00:00,6176.221886336155,6176.0
EBS,2023-12-07 07:00:00,6176.221886336155,6176.0
EBS,2025-10-13 07:00:00,6176.221886336155,6176.0
EIN,2018-08-03 07:00:00,71186.62388943731,71187.0
EIN,2021-11-02 07:00:00,71186.62388943731,71187.0
EIN,2025-03-21 07:00:00,71186.62388943731,71187.0
ELC,2018-08-23 07:00:00,715341.8333333334,715342.0
ELC,2018-12-25 07:00:00,715341.8333333334,715342.0
ELC,2019-07-11 07:00:00,715341.8333333334,715342.0
ELC,2022-05-24 07:00:00,715341.8333333334,715342.0
ELC,2022-12-15 07:00:00,715341.8333333334,715342.0
ELC,2025-05-07 07:00:00,715341.8333333334,715342.0
EVG,2017-09-21 07:00:00,2463727.2953414745,2463727.0
EVG,2020-05-29 07:00:00,2463727.2953414745,2463727.0
EVG,2020-12-08 07:00:00,2463727.2953414745,2463727.0
EVG,2020-12-09 07:00:00,2463727.2953414745,2463727.0
EVG,2025-06-10 07:00:00,2463727.2953414745,2463727.0
