symbol,date,open,high,low,close,volume
ZZZZZZ,2024-05-10 07:00:00,21.5,21.6,18.8,21.3,293434.0
ZZZZZZ,2023-05-24 07:00:00,15.66,15.66,15.66,15.66,2000.0
ZZZZZZ,2022-11-08 07:00:00,12.51,12.51,12.51,12.51,100.0
ZZZZZZ,2021-12-14 07:00:00,10.64,10.64,10.49,10.49,300.0
ZZZZZZ,2025-04-16 07:00:00,14.87,14.87,14.23,14.5,8000.0
ZZZZZZ,2024-11-15 07:00:00,11.69,11.98,11.49,11.78,532200.0
ZZZZZZ,2025-09-10 07:00:00,17.3,18.3,17.25,18.3,2522200.0
ZZZZZZ,2022-07-11 07:00:00,6.75,6.86,6.75,6.86,4200.0
ZZZZZZ,2025-02-24 07:00:00,14.5,14.5,14.5,14.5,100.0
ZZZZZZ,2020-07-02 07:00:00,5.33,5.38,4.92,5.28,225650.0
ZZZZZZ,2023-11-01 07:00:00,8.08,8.4,7.87,8.4,1177000.0
ZZZZZZ,2024-04-22 07:00:00,10.84,10.84,10.6,10.6,1276300.0
ZZZZZZ,2023-05-18 07:00:00,3.6,3.89,3.6,3.79,133300.0
ZZZZZZ,2026-03-20 07:00:00,5.5,5.5,5.2,5.2,1200.0
ZZZZZZ,2022-11-08 07:00:00,20.45,20.86,20.45,20.45,3000.0
ZZZZZZ,2025-07-17 07:00:00,51.9,51.9,51.6,51.8,189900.0
ZZZZZZ,2018-04-13 07:00:00,5.28,5.3,5.15,5.15,8400.0
ZZZZZZ,2022-08-03 07:00:00,9.36,9.52,9.36,9.44,89200.0
ZZZZZZ,2018-11-27 07:00:00,20.4,20.4,20.16,20.16,47310.0
ZZZZZZ,2019-04-02 07:00:00,2.91,2.91,2.77,2.77,213400.0
ZZZZZZ,2019-05-16 07:00:00,3.45,3.45,3.17,3.18,184180.0
ZZZZZZ,2022-08-25 07:00:00,4.72,4.77,4.7,4.72,93500.0
ZZZZZZ,2017-08-14 07:00:00,4.59,4.59,4.59,4.59,100.0
ZZZZZZ,2018-03-05 07:00:00,4.13,4.56,4.13,4.56,800.0
ZZZZZZ,2020-08-14 07:00:00,6.78,6.78,6.78,6.78,82.0
ZZZZZZ,2024-12-23 07:00:00,21.01,21.39,21.01,21.27,42100.0
ZZZZZZ,2021-10-12 07:00:00,37.83,38.06,37.61,37.61,11800.0
ZZZZZZ,2022-07-11 07:00:00,59.1,59.1,58.6,58.6,1200.0
ZZZZZZ,2020-05-20 07:00:00,5.02,5.06,4.99,5.03,4064620.0
ZZZZZZ,2024-08-28 07:00:00,15.93,16.1,15.87,16.06,12094000.0
ZZZZZZ,2025-11-26 07:00:00,12.5,12.5,10.0,10.1,12900.0
ZZZZZZ,2025-11-05 07:00:00,7.4,7.5,7.4,7.4,3100.0
ZZZZZZ,2020-02-24 07:00:00,2.0,2.08,1.83,1.83,6790.0
ZZZZZZ,2026-02-11 07:00:00,2.5,2.5,2.3,2.5,21000.0
ZZZZZZ,2019-09-20 07:00:00,2.0,2.0,2.0,2.0,1800.0
ZZZZZZ,2015-10-29 07:00:00,5.93,5.93,5.93,5.93,100.0
ZZZZZZ,2021-05-07 07:00:00,4.97,4.97,4.97,4.97,100.0
MIG,2021-09-28 07:00:00,15.44,16.8,11.2403785488959,12.519259375920758,56905200.0
ZZZZZZ,2023-08-04 07:00:00,15.29,15.41,15.14,15.22,160100.0
ZZZZZZ,2021-01-27 07:00:00,48.2,48.2,47.26,47.26,69470.0
ZZZZZZ,2021-05-13 07:00:00,54.25,58.6,53.21,57.65,145010.0
ZZZZZZ,2019-09-20 07:00:00,9.79,9.83,9.57,9.61,43310.0
ZZZZZZ,2019-11-28 07:00:00,6.79,7.59,6.79,7.04,170980.0
ZZZZZZ,2025-11-26 07:00:00,12.1,12.2,12.05,12.2,2634700.0
ZZZZZZ,2023-08-03 07:00:00,85.5,86.6,85.2,86.1,1880500.0
ZZZZZZ,2024-11-15 07:00:00,71.1,71.7,70.6,70.6,5685500.0
ZZZZZZ,2025-09-17 07:00:00,35.5,35.8,35.1,35.1,800.0
ZZZZZZ,2024-01-30 07:00:00,28.23,28.32,27.88,27.88,23400.0
ZZZZZZ,2024-12-31 07:00:00,22.92,22.92,22.92,22.92,2000.0
ZZZZZZ,2019-10-18 07:00:00,6.97,6.97,6.97,6.97,100.0
ZZZZZZ,2023-05-18 07:00:00,7.2,7.2,7.2,7.2,100.0
ZZZZZZ,2025-04-02 07:00:00,5.0,5.0,4.9,4.9,1300.0
ZZZZZZ,2020-11-24 07:00:00,6.35,6.35,6.35,6.35,300.0
ZZZZZZ,2018-07-13 07:00:00,4.01,4.01,4.01,4.01,100.0
ZZZZZZ,2024-08-12 07:00:00,18.15,18.78,17.83,18.46,693300.0
ZZZZZZ,2018-09-07 07:00:00,11.54,11.54,11.06,11.54,500.0
ZZZZZZ,2025-04-09 07:00:00,9.69,10.08,9.69,9.69,562500.0
ZZZZZZ,2025-03-18 07:00:00,11.0,11.2,11.0,11.2,1300.0
ZZZZZZ,2021-08-10 07:00:00,34.68,34.68,34.29,34.53,2208400.0
ZZZZZZ,2021-07-13 07:00:00,18.16,18.52,18.16,18.52,400.0
ZZZZZZ,2017-09-08 07:00:00,70.93,70.93,70.4,70.93,250.0
ZZZZZZ,2016-11-30 07:00:00,11.09,11.09,11.09,11.09,100.0
ZZZZZZ,2022-07-21 07:00:00,74.4,74.7,73.4,74.2,1867700.0
ZZZZZZ,2022-01-20 07:00:00,19.89,19.89,19.37,19.66,743200.0
ZZZZZZ,2019-09-06 07:00:00,7.49,7.55,7.18,7.55,700.0
ZZZZZZ,2023-04-27 07:00:00,10.21,10.71,10.21,10.21,3200.0
ZZZZZZ,2024-08-12 07:00:00,19.17,19.17,19.17,19.17,19.0
ZZZZZZ,2023-04-27 07:00:00,10.0,10.0,10.0,10.0,100.0
ZZZZZZ,2023-04-24 07:00:00,6.8,6.9,6.6,6.9,2300.0
ZZZZZZ,2026-03-24 07:00:00,4.1,4.1,4.1,4.1,100.0
ZZZZZZ,2022-06-24 07:00:00,10.29,10.29,9.31,9.72,4800.0
ZZZZZZ,2024-04-22 07:00:00,20.25,20.4,19.8,19.8,14600.0
ZZZZZZ,2022-04-13 07:00:00,10.03,10.03,10.03,10.03,3900.0
ZZZZZZ,2023-12-26 07:00:00,4.18,4.2,4.18,4.18,16000.0
ZZZZZZ,2025-04-02 07:00:00,18.55,18.79,18.55,18.55,600.0
ZZZZZZ,2024-12-31 07:00:00,6.6,6.6,6.6,6.6,7200.0
ZZZZZZ,2018-01-25 07:00:00,6.5,6.5,6.44,6.5,10300.0
ZZZZZZ,2025-11-26 07:00:00,7.7,7.7,7.7,7.7,2400.0
ZZZZZZ,2021-06-09 07:00:00,15.09,15.09,14.91,15.03,34100.0
ZZZZZZ,2021-12-03 07:00:00,10.2,10.9,10.2,10.8,32190.0
ZZZZZZ,2024-12-31 07:00:00,24.0,24.0,22.67,24.0,55782.0
ZZZZZZ,2024-04-17 07:00:00,3.7,3.8,3.6,3.64,230900.0
PTO,2024-05-14 07:00:00,14.62,14.62,14.234465648854961,14.62,100.0
ZZZZZZ,2024-02-21 07:00:00,7.87,7.87,7.87,7.87,127.0
ZZZZZZ,2016-09-26 07:00:00,2.6,2.6,2.5,2.5,63500.0
ZZZZZZ,2018-07-13 07:00:00,7.49,7.54,7.37,7.49,57230.0
ZZZZZZ,2021-07-13 07:00:00,11.83,11.89,11.57,11.86,2739400.0
ZZZZZZ,2018-06-12 07:00:00,1.0,1.1,1.0,1.1,1800.0
ZZZZZZ,2019-07-05 07:00:00,2.21,2.29,2.21,2.23,36160.0
ZZZZZZ,2024-01-30 07:00:00,2.6,2.7,2.6,2.6,70200.0
ZZZZZZ,2017-10-09 07:00:00,10.39,10.39,10.07,10.16,5650.0
ZZZZZZ,2017-12-05 07:00:00,3.94,3.94,3.94,3.94,100.0
ZZZZZZ,2021-03-11 07:00:00,32.2,32.2,32.2,32.2,1700.0
ZZZZZZ,2023-11-01 07:00:00,4.8,4.8,4.4,4.7,4102.0
ZZZZZZ,2021-07-02 07:00:00,21.29,21.37,21.29,21.29,8108.0
ZZZZZZ,2017-12-05 07:00:00,3.24,3.44,3.24,3.44,19430.0
ZZZZZZ,2019-04-02 07:00:00,8.8,8.95,8.8,8.95,7130.0
ZZZZZZ,2021-12-14 07:00:00,14.71,14.83,14.71,14.75,23100.0
ZZZZZZ,2023-11-28 07:00:00,23.1,23.1,22.38,23.1,49300.0
ZZZZZZ,2025-09-17 07:00:00,29.0,29.05,29.0,29.05,6900.0
ZZZZZZ,2019-09-16 07:00:00,17.93,17.93,16.6,17.82,260.0
ZZZZZZ,2021-04-15 07:00:00,28.05,28.05,28.05,28.05,900.0
ZZZZZZ,2018-11-02 07:00:00,1.27,1.33,1.27,1.33,200.0
ZZZZZZ,2019-04-19 07:00:00,1.64,1.64,1.64,1.64,6200.0
ZZZZZZ,2026-02-27 07:00:00,20.7,20.8,20.4,20.5,40100.0
ZZZZZZ,2017-11-20 07:00:00,3.56,3.56,3.02,3.2,5100.0
ZZZZZZ,2021-12-16 07:00:00,8.3,8.3,7.9,8.1,15400.0
ZZZZZZ,2023-11-28 07:00:00,3.6,3.6,3.5,3.6,8200.0
ZZZZZZ,2018-03-05 07:00:00,11.9,11.9,11.9,11.9,17000.0
ZZZZZZ,2023-11-29 07:00:00,12.74,12.74,12.56,12.56,7000.0
ZZZZZZ,2020-04-20 07:00:00,6.9,7.1,6.3,7.1,362.0
ZZZZZZ,2022-08-25 07:00:00,8.5,8.8,8.5,8.8,200.0
ZZZZZZ,2021-09-15 07:00:00,17.34,17.52,16.98,17.38,5637639.0
ZZZZZZ,2026-02-26 07:00:00,18.9,19.1,18.7,19.0,7064800.0
ZZZZZZ,2021-06-09 07:00:00,12.98,13.08,12.98,13.08,2300.0
ZZZZZZ,2025-09-17 07:00:00,17.8,18.0,17.8,17.9,13900.0
ZZZZZZ,2018-11-02 07:00:00,0.7,0.7,0.7,0.7,3000.0
ZZZZZZ,2021-06-18 07:00:00,7.88,7.88,7.88,7.88,4000.0
ZZZZZZ,2022-10-28 07:00:00,6.76,6.76,6.76,6.76,2000.0
ZZZZZZ,2023-05-24 07:00:00,6.29,6.29,5.81,6.21,7300.0
ZZZZZZ,2017-06-02 07:00:00,13.96,13.96,13.71,13.76,1710.0
ZZZZZZ,2020-11-24 07:00:00,11.82,11.91,11.82,11.91,1000.0
ZZZZZZ,2025-03-04 07:00:00,9.98,10.1,9.41,10.0,4200.0
ZZZZZZ,2019-09-06 07:00:00,10.2,10.2,10.1,10.15,1276330.0
ZZZZZZ,2022-01-26 07:00:00,35.0,36.5,34.8,35.55,48906400.0
ZZZZZZ,2015-10-29 07:00:00,3.53,3.53,3.53,3.53,10.0
ZZZZZZ,2017-07-07 07:00:00,12.56,12.65,12.35,12.44,49630.0
ZZZZZZ,2017-11-20 07:00:00,11.33,11.43,11.08,11.36,40130.0
ZZZZZZ,2026-03-10 07:00:00,35.46,35.46,35.46,35.46,300.0
ZZZZZZ,2025-01-10 07:00:00,8.6,8.82,8.6,8.6,13600.0
ZZZZZZ,2021-05-13 07:00:00,20.61,20.74,20.61,20.61,11033.0
ZZZZZZ,2021-07-13 07:00:00,15.68,15.81,14.54,15.63,176800.0
TDT,2021-07-06 07:00:00,7.57,7.64,6.789221991701245,7.413179668165044,4855200.0
ZZZZZZ,2023-08-03 07:00:00,3.58,3.58,3.46,3.5,169600.0
ZZZZZZ,2021-01-22 07:00:00,6.06,6.06,5.91,5.98,3300.0
ZZZZZZ,2022-04-13 07:00:00,16.0,17.0,16.0,17.0,30800.0
ZZZZZZ,2022-06-06 07:00:00,27.45,27.45,25.6,25.6,130800.0
ZZZZZZ,2022-07-21 07:00:00,20.45,20.45,19.95,20.05,12300.0
ZZZZZZ,2021-06-09 07:00:00,7.6,7.8,7.56,7.77,47900.0
ZZZZZZ,2024-12-31 07:00:00,4.39,4.4,4.3,4.31,67400.0
ZZZZZZ,2025-04-09 07:00:00,10.71,10.71,10.71,10.71,200.0
ZZZZZZ,2023-04-24 07:00:00,11.66,11.95,11.66,11.85,4773400.0
ZZZZZZ,2021-04-20 07:00:00,9.72,9.78,9.72,9.72,7421.0
ZZZZZZ,2025-02-24 07:00:00,13.865266798418972,14.581755952380952,7.92,8.43,684111.0
ZZZZZZ,2017-06-26 07:00:00,19.83,20.02,18.31,19.64,48760.0
ZZZZZZ,2018-01-25 07:00:00,17.26,17.26,15.83,16.69,680.0
ZZZZZZ,2018-06-12 07:00:00,11.92,13.25,11.54,13.16,2560.0
ZZZZZZ,2019-07-05 07:00:00,12.87,12.87,12.11,12.11,1200.0
ZZZZZZ,2023-07-11 07:00:00,14.53,14.53,14.53,14.53,1000.0
ZZZZZZ,2017-09-08 07:00:00,10.07,10.17,9.79,9.79,1400.0
ZZZZZZ,2021-03-11 07:00:00,4.8,4.9,4.8,4.9,3800.0
ZZZZZZ,2022-04-12 07:00:00,14.1,14.4,13.15,13.15,233800.0
ZZZZZZ,2020-07-02 07:00:00,34.34,34.34,33.68,34.12,3230.0
ZZZZZZ,2024-12-23 07:00:00,8.4,8.9,8.4,8.9,1704.0
ZZZZZZ,2021-01-22 07:00:00,31.84,32.11,31.64,32.11,52400.0
ZZZZZZ,2026-02-03 07:00:00,24.7,25.1,24.2,24.6,25000.0
ZZZZZZ,2017-06-02 07:00:00,12.09,12.09,11.47,12.09,11600.0
ZZZZZZ,2017-06-26 07:00:00,13.0,13.0,12.0,12.0,1000.0
ZZZZZZ,2017-10-09 07:00:00,4.98,5.08,4.89,5.08,107200.0
ZZZZZZ,2021-10-12 07:00:00,14.51,18.16,14.51,18.16,202.0
ZZZZZZ,2017-11-20 07:00:00,14.77,14.98,14.35,14.7,17480.0
ZZZZZZ,2025-07-17 07:00:00,62.83,62.83,62.45,62.64,95700.0
ZZZZZZ,2016-03-11 07:00:00,8.07,8.52,7.95,8.4,309190.0
ZZZZZZ,2026-03-20 07:00:00,11.5,11.5,11.5,11.5,100.0
ZZZZZZ,2021-05-13 07:00:00,13.2,13.2,13.2,13.2,1000.0
ZZZZZZ,2016-08-17 07:00:00,1.8,1.8,1.8,1.8,81500.0
ZZZZZZ,2023-12-05 07:00:00,8.1,8.2,7.9,8.1,380202.0
ZZZZZZ,2016-12-27 07:00:00,14.35,14.35,14.17,14.17,95416.0
ZZZZZZ,2019-07-09 07:00:00,3.8,3.8,3.6,3.8,700.0
ZZZZZZ,2017-09-28 07:00:00,25.22,25.22,25.22,25.22,1000.0
ZZZZZZ,2021-04-20 07:00:00,27.83,28.59,27.83,28.42,35300.0
ZZZZZZ,2022-01-11 07:00:00,29.13,29.22,28.62,28.96,26400.0
ZZZZZZ,2021-12-16 07:00:00,9.1,9.1,8.9,8.9,4100.0
ZZZZZZ,2022-11-01 07:00:00,4.9,4.9,4.8,4.8,1100.0
ZZZZZZ,2025-07-17 07:00:00,7.88,7.88,7.72,7.72,10200.0
ZZZZZZ,2017-09-08 07:00:00,1.17,1.17,1.17,1.17,18200.0
ZZZZZZ,2020-07-17 07:00:00,3.73,4.08,3.64,4.08,72400.0
ZZZZZZ,2019-12-26 07:00:00,8.76,9.37,8.76,9.37,11200.0
ZZZZZZ,2021-12-03 07:00:00,21.31,21.31,19.05,19.99,151600.0
ZZZZZZ,2022-08-03 07:00:00,15.92,16.85,15.82,16.71,2463500.0
ZZZZZZ,2023-07-11 07:00:00,12.33,12.47,12.1,12.1,3030700.0
ZZZZZZ,2024-09-20 07:00:00,3.0,3.0,3.0,3.0,500.0
ZZZZZZ,2022-11-01 07:00:00,19.05,19.5,18.68,19.45,799500.0
ZZZZZZ,2023-11-28 07:00:00,7.41,7.69,7.4,7.55,197000.0
ZZZZZZ,2020-04-20 07:00:00,13.23,13.23,12.8,12.87,24210.0
ZZZZZZ,2019-07-09 07:00:00,13.37,13.83,13.07,13.07,7260.0
