symbol,date,open,high,low,close,volume
DBD,2019-04-24 07:00:00,,,20.27,,
DBD,2019-06-28 07:00:00,20.41,20.8,,20.7,95080.0
DBD,2019-07-15 07:00:00,21.52,,,21.33,
DBD,2019-08-21 07:00:00,20.39,,20.39,20.8,15830.0
DBD,2020-01-09 07:00:00,26.0,,26.0,26.33,33970.0
DBD,2020-07-22 07:00:00,,23.43,23.18,,4280.0
DBD,2020-09-21 07:00:00,22.28,22.78,22.21,,13220.0
DBD,2020-10-16 07:00:00,,,22.93,22.98,19440.0
DBD,2021-01-25 07:00:00,24.32,,23.77,23.87,
DBD,2021-02-03 07:00:00,23.82,,23.45,23.82,
DBD,2021-11-05 07:00:00,,,,27.69,
DBD,2021-11-09 07:00:00,28.59,,28.36,28.65,193800.0
DBD,2023-01-31 07:00:00,28.36,,28.36,,40300.0
DBD,2023-11-27 07:00:00,43.66,43.82,,42.51,20400.0
DBD,2024-02-28 07:00:00,42.81,42.81,,42.43,
DBD,2025-01-23 07:00:00,56.31,,,,
DBD,2025-03-10 07:00:00,55.74,,54.68,55.16,284200.0
DBD,2025-05-09 07:00:00,49.28,,48.41,,372200.0
DBD,2025-09-11 07:00:00,,53.8,,53.8,117300.0
DBD,2025-11-03 07:00:00,52.5,53.2,,,11900.0
DBD,2026-03-30 07:00:00,50.4,,50.1,51.8,10700.0
DC1,2017-06-22 07:00:00,,,,,3900.0
DC1,2018-01-31 07:00:00,5.01,,5.01,5.01,4800.0
DC1,2018-04-16 07:00:00,4.37,,4.37,5.01,300.0
DC1,2018-11-08 07:00:00,,4.39,4.39,,600.0
DC1,2019-03-22 07:00:00,,4.11,4.11,,400.0
DC1,2020-08-27 07:00:00,,8.08,7.8,7.91,45615.0
DC1,2021-03-11 07:00:00,,10.72,10.33,10.59,4600.0
DC1,2021-03-19 07:00:00,10.46,10.52,,10.52,3000.0
DC1,2021-05-19 07:00:00,,12.89,11.71,,
DC1,2021-07-21 07:00:00,,,,10.13,7300.0
DC1,2021-09-09 07:00:00,10.0,,10.0,10.79,
DC1,2022-02-14 07:00:00,11.05,,11.05,11.18,6100.0
DC1,2022-03-02 07:00:00,11.77,,,11.97,3800.0
DC1,2022-03-04 07:00:00,12.04,,11.84,11.84,
DC1,2022-03-10 07:00:00,,11.51,11.51,11.51,100.0
DC1,2022-03-18 07:00:00,11.71,11.71,,,80058.0
DC1,2022-08-16 07:00:00,7.86,8.54,7.86,8.54,
DC1,2022-09-23 07:00:00,,,8.2,8.2,100.0
DC1,2022-12-08 07:00:00,5.04,5.89,5.04,,8400.0
DC1,2023-01-16 07:00:00,,5.21,,5.21,
DC1,2023-12-25 07:00:00,,6.2,6.2,,
DC1,2024-05-07 07:00:00,6.0,6.2,,,1100.0
DC1,2024-09-11 07:00:00,7.5,,7.5,7.5,17.0
DC1,2025-03-11 07:00:00,6.9,6.9,,6.9,
DC1,2025-06-19 07:00:00,5.7,6.3,,6.3,200.0
DC1,2025-09-18 07:00:00,8.1,8.1,7.4,,
DC1,2025-10-31 07:00:00,,8.6,7.1,8.5,13700.0
DC1,2026-04-13 07:00:00,,8.4,8.0,8.0,
DC1,2026-04-14 07:00:00,8.3,8.3,8.0,8.0,
DCL,2015-11-18 07:00:00,7.73,,7.59,7.59,10800.0
DCL,2016-06-13 07:00:00,15.46,,15.32,15.46,185930.0
DCL,2017-05-30 07:00:00,20.22,20.8,,,240860.0
DCL,2017-08-28 07:00:00,24.97,25.11,,,8865000.0
DCL,2017-09-06 07:00:00,23.32,23.61,23.03,23.32,
DCL,2017-10-05 07:00:00,,,,,
DCL,2017-11-23 07:00:00,21.0,21.0,,21.0,
DCL,2017-12-06 07:00:00,,23.9,,23.32,100790.0
DCL,2018-04-06 07:00:00,18.97,18.97,18.39,,38430.0
DCL,2018-08-27 07:00:00,13.8,13.8,13.45,,
DCL,2019-02-26 07:00:00,,12.7,11.9,,
DCL,2019-04-17 07:00:00,20.6,20.6,19.6,20.5,
DCL,2019-06-07 07:00:00,19.0,19.0,,,
DCL,2019-10-01 07:00:00,17.1,17.35,17.0,,15520.0
DCL,2020-02-07 07:00:00,,,,,
DCL,2020-06-15 07:00:00,21.7,,21.7,,214020.0
DCL,2020-07-28 07:00:00,19.8,19.8,18.1,,
DCL,2020-10-02 07:00:00,19.5,,19.3,19.4,
DCL,2021-02-26 07:00:00,27.6,,27.3,27.9,88000.0
DCL,2021-05-13 07:00:00,30.5,30.5,,30.0,231100.0
DCL,2021-09-22 07:00:00,37.5,39.4,,39.4,
DCL,2021-09-24 07:00:00,38.0,,,37.75,135300.0
DCL,2021-10-26 07:00:00,36.0,36.2,,,94600.0
DCL,2021-11-16 07:00:00,,41.4,,40.9,
DCL,2022-08-24 07:00:00,,,25.5,,28200.0
DCL,2022-11-02 07:00:00,,24.0,,,
DCL,2022-11-09 07:00:00,24.0,,23.35,23.8,55700.0
DCL,2023-04-18 07:00:00,22.45,,,,
DCL,2023-09-21 07:00:00,,,,22.95,102600.0
DCL,2023-10-10 07:00:00,23.0,23.0,,,
DCL,2024-01-24 07:00:00,24.5,25.0,24.5,,48900.0
DCL,2024-04-11 07:00:00,27.4,,27.0,,
DCL,2024-04-22 07:00:00,,26.3,25.3,25.9,436600.0
DCL,2024-07-29 07:00:00,28.3,28.6,27.9,28.4,
DCL,2024-09-30 07:00:00,26.8,26.8,,26.45,
DCL,2024-12-13 07:00:00,27.4,27.6,26.8,27.1,
DCL,2025-08-07 07:00:00,22.3,22.3,21.9,,493300.0
DCL,2025-12-18 07:00:00,40.6,40.6,39.8,,337600.0
DCL,2026-01-09 07:00:00,43.6,42.9,46.65,46.65,
DGC,2016-05-06 07:00:00,7.73,7.77,,7.73,
DGC,2016-08-17 07:00:00,,9.09,8.88,9.07,
DGC,2016-10-06 07:00:00,,,,11.6,
DGC,2017-09-28 07:00:00,7.19,7.28,7.17,,
DGC,2017-11-09 07:00:00,7.02,7.02,6.98,7.02,
DGC,2017-12-05 07:00:00,7.4,7.4,,7.23,46700.0
DGC,2018-01-15 07:00:00,7.36,,7.32,62.98202973124172,6602800.0
DGC,2018-01-23 07:00:00,6.98,7.16,6.98,7.0,
DGC,2018-06-14 07:00:00,7.32,,7.32,,
DGC,2018-08-14 07:00:00,8.73,8.8,8.62,,79478.0
DGC,2019-02-15 07:00:00,10.26,10.26,9.96,,
DGC,2019-03-28 07:00:00,,9.96,9.86,9.89,54871.0
DGC,2019-08-06 07:00:00,,8.47,8.26,8.34,325454.0
DGC,2019-08-08 07:00:00,8.34,,,,359372.0
DGC,2019-11-25 07:00:00,7.25,,,,
DGC,2020-08-25 07:00:00,,12.64,12.56,12.64,1811880.0
DGC,2020-11-19 07:00:00,,15.44,15.24,15.37,770510.0
DGC,2020-11-30 07:00:00,,15.52,15.39,,
DGC,2020-12-31 07:00:00,17.28,17.38,,,419350.0
DGC,2021-03-30 07:00:00,23.89,,22.95,23.08,714700.0
DGC,2021-08-27 07:00:00,43.03,,42.25,43.34,
DGC,2021-09-24 07:00:00,58.14,,56.98,57.37,2304600.0
DGC,2022-05-24 07:00:00,,88.54,83.47,,1507200.0
DGC,2022-09-08 07:00:00,81.29,,80.1,81.97,3562000.0
DGC,2023-07-10 07:00:00,,61.66,60.85,61.21,
DGC,2023-07-12 07:00:00,60.49,61.75,,61.12,
