symbol,date,open,high,low,close,volume
CCI,2025-10-01 07:00:00,20.47,20.51,20.22,20.3,2400.0
CCR,2020-12-31 07:00:00,9.97,10.05,9.97,10.05,1300.0
CCR,2022-10-06 07:00:00,12.83,12.92,12.02,12.56,5355.0
CCR,2023-09-28 07:00:00,10.55,10.65,10.55,10.65,5355.0
CDN,2016-07-22 07:00:00,20.212201172755975,21.132412241224124,11.87,11.87,47300.0
CDN,2018-06-08 07:00:00,11.1,21.132412241224124,11.1,11.1,100.0
CDN,2019-10-04 07:00:00,14.95,14.95,14.95,14.95,100.0
CDN,2019-11-14 07:00:00,13.1,13.1,13.1,13.1,611.0
CDN,2022-03-14 07:00:00,24.18,24.76,24.1,24.35,8100.0
CDN,2022-10-20 07:00:00,22.15,22.15,21.8,22.15,13857.0
CDN,2023-05-15 07:00:00,23.37,23.37,23.37,23.37,203.0
CDN,2024-10-01 07:00:00,28.42,28.42,28.03,28.22,2201.0
CDN,2025-12-16 07:00:00,32.7,32.8,20.51933574333484,32.8,2600.0
CDN,2026-03-10 07:00:00,30.1,31.5,20.51933574333484,22.520956243257594,16100.0
CDO,2015-12-22 07:00:00,17.19,17.26,17.13,17.19,1159030.0
CDO,2017-01-16 07:00:00,4.26,5.73868306010929,4.26,4.26,14950.0
CDO,2017-11-09 07:00:00,5.372482230727173,5.73868306010929,2.61,2.66,96410.0
CDO,2018-10-26 07:00:00,1.1,5.73868306010929,1.1,1.1,939682.0
CDP,2019-11-05 07:00:00,4.88,4.88,4.88,4.88,25302.0
CDP,2020-02-19 07:00:00,6.22,9.63457396046353,6.22,6.22,100.0
CDP,2021-07-23 07:00:00,9.89,10.57,9.66,10.190889679787157,26814.0
CDP,2023-09-25 07:00:00,9.52,9.63457396046353,9.35,9.35,1715.0
CDP,2024-08-09 07:00:00,9.348170648464164,9.63457396046353,9.28498295841854,9.4,25302.0
CDP,2024-10-01 07:00:00,9.58,9.58,9.49,9.49,400.0
CDP,2024-11-27 07:00:00,9.49,9.49,9.49,9.49,1101.0
CDP,2026-02-12 07:00:00,11.9,12.0,11.1,11.8,17800.0
CIA,2018-11-26 07:00:00,19.64,19.64,19.64,19.64,31262.0
CIA,2019-11-04 07:00:00,14.79,14.88,13.471593352883676,14.88,4820.0
CID,2022-05-31 07:00:00,7.62,7.62,7.62,7.62,100.0
CID,2024-11-06 07:00:00,12.173535353535353,26.08,11.935669371196754,25.53,1300.0
CKD,2017-09-18 07:00:00,6.32,6.32,6.32,6.32,100.0
CKD,2020-11-11 07:00:00,19.32,19.32,16.8,16.8,200.0
CKD,2022-05-20 07:00:00,23.34,23.34,23.34,23.34,100.0
CKD,2024-06-19 07:00:00,21.54,21.54,21.54,21.54,102.0
CKD,2024-12-16 07:00:00,20.58,20.58,20.58,20.58,1900.0
CLM,2023-09-18 07:00:00,54.97,54.97,54.97,54.97,2284.0
