symbol,date,open,high,low,close,volume
BCM,2019-03-11 07:00:00,22.84,19.42,19.42,22.84,3.0
BCM,2019-09-17 07:00:00,27.91,28.46,27.82,28.56,64275.0
BCM,2019-10-14 07:00:00,27.73,27.73,27.64,27.82,6700.0
BCM,2019-12-16 07:00:00,25.79,25.98,25.52,26.62,109400.0
BCM,2019-12-19 07:00:00,26.34,26.9,26.25,27.17,48934.0
BCM,2020-01-02 07:00:00,27.36,27.36,27.36,27.27,1910.0
BCM,2020-02-18 07:00:00,24.04,24.04,24.04,23.67,7137.0
BCP,2018-03-27 07:00:00,6.73,7.02,7.02,6.73,9.0
BCP,2020-01-08 07:00:00,12.5,12.5,12.5,14.3,100.0
BCP,2020-01-22 07:00:00,16.0,16.0,16.0,13.6,3000.0
BCP,2020-04-22 07:00:00,12.5,11.2,11.0,11.0,2500.0
BCP,2022-10-24 07:00:00,9.6,9.6,9.6,9.5,1.0
BCP,2023-07-13 07:00:00,9.3,9.3,9.3,8.0,2.0
BCP,2023-09-15 07:00:00,8.6,8.6,8.6,8.7,5.0
BCP,2024-09-27 07:00:00,10.7,10.7,10.7,11.2,1.0
BCP,2024-10-02 07:00:00,10.7,10.7,10.7,11.2,4.0
BDW,2024-06-26 07:00:00,19.22,19.22,19.22,20.01,1.0
BDW,2024-07-31 07:00:00,20.7,20.7,20.7,20.88,27.0
BDW,2024-08-07 07:00:00,18.88,18.88,18.88,20.44,4.0
BDW,2024-08-21 07:00:00,20.44,20.44,20.44,21.64,2.0
BDW,2024-09-10 07:00:00,23.94,23.94,23.94,24.68,1.0
BDW,2024-09-11 07:00:00,23.94,23.94,23.94,24.68,1.0
BDW,2024-09-13 07:00:00,23.94,23.94,23.94,24.68,5.0
BDW,2024-11-14 07:00:00,23.38,23.38,23.38,23.57,4.0
BDW,2025-03-17 07:00:00,24.92,24.92,24.92,25.3,4.0
BHA,2021-03-29 07:00:00,9.4,9.4,9.4,9.48,6.0
BHA,2021-04-01 07:00:00,9.91,9.91,9.91,10.0,6.0
BHA,2023-06-12 07:00:00,11.88,11.88,11.88,11.79,2.0
BHA,2023-06-14 07:00:00,11.88,11.88,11.88,11.79,3.0
BHA,2023-06-22 07:00:00,13.12,13.12,13.12,13.3,1.0
BHA,2023-06-26 07:00:00,13.12,13.12,13.12,13.3,14.0
BHA,2024-05-10 07:00:00,18.38,18.38,18.38,18.29,12.0
BHA,2024-05-27 07:00:00,19.04,19.04,19.04,18.76,6.0
BHC,2024-07-12 07:00:00,1.4,1.4,1.4,1.3,63.0
BHN,2019-05-22 07:00:00,80.99,86.63,83.07,83.54,4190.0
BHP,2018-05-08 07:00:00,8.46,8.14,8.14,8.46,10.0
BHP,2022-04-12 07:00:00,10.63,10.63,10.63,10.54,76.0
BHP,2022-09-16 07:00:00,7.06,7.06,7.06,7.52,30.0
BHP,2022-11-08 07:00:00,6.59,6.59,6.59,6.4,30.0
BHP,2023-04-20 07:00:00,7.43,7.43,7.43,7.61,5.0
BHP,2023-08-28 07:00:00,7.24,7.24,7.24,7.15,1.0
BHP,2024-03-04 07:00:00,6.48,6.48,6.48,6.39,5.0
BHP,2024-08-30 07:00:00,6.51,6.51,6.51,6.6,3.0
BHP,2025-01-08 07:00:00,6.7,6.7,6.7,6.6,7.0
BHP,2025-03-12 07:00:00,6.9,6.9,6.9,7.0,1.0
BLI,2018-05-02 07:00:00,4.86,4.72,4.72,4.86,84.0
