time,open,high,low,close,volume,symbol,target_date
2026-05-18 07:00:00,3.1,3.2,3.0,3.2,6000,UDC,2026-05-18
2026-05-18 07:00:00,7.5,8.0,7.2,8.0,5900,UNI,2026-05-18
2026-05-18 07:00:00,5.8,5.8,5.8,5.8,100,UPH,2026-05-18
2026-05-18 07:00:00,12.6,12.6,12.6,12.6,6700,VBB,2026-05-18
2026-05-18 07:00:00,6.0,6.0,5.7,5.9,14500,VBT,2026-05-18
2026-05-18 07:00:00,21.0,21.3,20.1,20.2,5000,VC6,2026-05-18
2026-05-18 07:00:00,7.0,7.0,6.63,7.0,400,VCA,2026-05-18
2026-05-18 07:00:00,21.55,21.6,21.0,21.2,10032200,VCG,2026-05-18
2026-05-18 07:00:00,25.55,25.9,25.35,25.75,5827400,VCI,2026-05-18
2026-05-18 07:00:00,33.15,33.45,32.6,33.45,3750600,VCK,2026-05-18
2026-05-18 07:00:00,7.8,8.1,7.8,8.1,200,VCM,2026-05-18
2026-05-18 07:00:00,24.0,24.0,23.5,23.8,16400,VCP,2026-05-18
2026-05-18 07:00:00,13.35,13.6,13.3,13.5,661300,VDS,2026-05-18
2026-05-18 07:00:00,3.2,3.2,3.1,3.1,500,VE9,2026-05-18
2026-05-18 07:00:00,91.0,95.8,91.0,95.7,3700,VEF,2026-05-18
2026-05-18 07:00:00,15.0,15.0,14.9,15.0,300,VET,2026-05-18
2026-05-18 07:00:00,50.1,50.2,50.1,50.1,11700,VFG,2026-05-18
2026-05-18 07:00:00,60.0,60.0,59.0,59.0,472800,VHC,2026-05-18
2026-05-18 07:00:00,157.6,160.2,153.0,154.0,5253200,VHM,2026-05-18
2026-05-18 07:00:00,6.5,6.5,6.5,6.5,100,VIE,2026-05-18
2026-05-18 07:00:00,15.0,15.4,15.0,15.4,2400,VIF,2026-05-18
2026-05-18 07:00:00,4.5,4.5,4.4,4.5,36500,VIG,2026-05-18
2026-05-18 07:00:00,169.5,172.3,169.5,171.1,1391200,VJC,2026-05-18
2026-05-18 07:00:00,46.1,46.1,45.8,45.8,8200,VLB,2026-05-18
2026-05-18 07:00:00,13.3,13.3,13.2,13.3,38300,VLC,2026-05-18
2026-05-18 07:00:00,15.6,15.7,15.6,15.7,7400,VLS,2026-05-18
2026-05-18 07:00:00,6.0,6.3,6.0,6.3,700,VNI,2026-05-18
2026-05-18 07:00:00,18.9,18.95,18.9,18.95,1800,VNL,2026-05-18
2026-05-18 07:00:00,18.7,18.7,18.5,18.6,46800,VNP,2026-05-18
2026-05-18 07:00:00,20.5,20.6,20.5,20.6,2100,VNR,2026-05-18
2026-05-18 07:00:00,12.85,13.25,12.65,13.1,1694200,VOS,2026-05-18
2026-05-18 07:00:00,3.72,3.72,3.56,3.59,74800,VPG,2026-05-18
2026-05-18 07:00:00,3.6,3.73,3.51,3.51,67600,VPH,2026-05-18
2026-05-18 07:00:00,27.55,27.85,27.55,27.75,897800,VPX,2026-05-18
2026-05-18 07:00:00,33.65,34.2,32.5,33.1,8326000,VRE,2026-05-18
2026-05-18 07:00:00,16.8,16.8,16.3,16.3,3100,VRG,2026-05-18
2026-05-18 07:00:00,26.2,26.2,25.8,26.0,21700,VSF,2026-05-18
2026-05-18 07:00:00,42.85,42.9,42.5,42.8,4100,VSH,2026-05-18
2026-05-18 07:00:00,23.0,23.0,23.0,23.0,1600,VSI,2026-05-18
2026-05-18 07:00:00,5.8,5.8,5.3,5.5,243600,VTD,2026-05-18
2026-05-18 07:00:00,8.4,8.4,8.4,8.4,100,VTH,2026-05-18
2026-05-18 07:00:00,105.6,105.6,99.9,104.4,110200,VVS,2026-05-18
2026-05-18 07:00:00,12.3,12.3,12.3,12.3,500,X20,2026-05-18
2026-05-18 07:00:00,15.1,15.1,15.1,15.1,100,XPH,2026-05-18
