time,open,high,low,close,volume,symbol,target_date
2026-05-25 07:00:00,14.4,14.4,14.4,14.4,100,VET,2026-05-25
2026-05-25 07:00:00,48.0,48.1,47.9,47.9,7900,VFG,2026-05-25
2026-05-25 07:00:00,48.0,48.0,48.0,48.0,500,VGV,2026-05-25
2026-05-25 07:00:00,59.1,60.2,59.1,60.0,321800,VHC,2026-05-25
2026-05-25 07:00:00,155.0,159.9,153.1,158.7,3693400,VHM,2026-05-25
2026-05-25 07:00:00,15.7,15.7,15.0,15.1,1100,VIF,2026-05-25
2026-05-25 07:00:00,4.4,4.4,4.3,4.4,43500,VIG,2026-05-25
2026-05-25 07:00:00,170.1,174.0,169.7,173.8,1116300,VJC,2026-05-25
2026-05-25 07:00:00,45.6,46.5,45.6,46.0,17000,VLB,2026-05-25
2026-05-25 07:00:00,13.0,13.3,13.0,13.2,17100,VLC,2026-05-25
2026-05-25 07:00:00,15.4,15.7,15.1,15.2,10100,VLS,2026-05-25
2026-05-25 07:00:00,14.2,14.2,14.2,14.2,100,VMD,2026-05-25
2026-05-25 07:00:00,6.5,6.63,6.5,6.6,600,VNG,2026-05-25
2026-05-25 07:00:00,6.3,6.3,6.3,6.3,100,VNI,2026-05-25
2026-05-25 07:00:00,18.8,18.8,18.5,18.5,3400,VNL,2026-05-25
2026-05-25 07:00:00,19.0,19.0,18.5,18.5,76100,VNP,2026-05-25
2026-05-25 07:00:00,20.4,20.6,20.4,20.6,7800,VNR,2026-05-25
2026-05-25 07:00:00,12.45,12.55,12.35,12.45,393100,VOS,2026-05-25
2026-05-25 07:00:00,3.43,3.43,3.26,3.34,127700,VPG,2026-05-25
2026-05-25 07:00:00,3.8,3.94,3.8,3.86,60600,VPH,2026-05-25
2026-05-25 07:00:00,27.8,27.8,27.5,27.5,279700,VPX,2026-05-25
2026-05-25 07:00:00,12.1,12.1,12.1,12.1,600,VQC,2026-05-25
2026-05-25 07:00:00,32.0,33.1,31.95,32.8,4609600,VRE,2026-05-25
2026-05-25 07:00:00,16.1,16.1,16.0,16.1,11300,VRG,2026-05-25
2026-05-25 07:00:00,26.1,26.3,26.1,26.1,12200,VSF,2026-05-25
2026-05-25 07:00:00,42.35,42.35,42.3,42.35,1000,VSH,2026-05-25
2026-05-25 07:00:00,22.05,22.05,22.05,22.05,100,VSI,2026-05-25
2026-05-25 07:00:00,5.1,5.1,4.9,5.0,93600,VTD,2026-05-25
2026-05-25 07:00:00,7.8,8.4,7.8,8.4,3000,VTH,2026-05-25
2026-05-25 07:00:00,109.0,110.7,107.0,107.7,51300,VVS,2026-05-25
2026-05-25 07:00:00,9.5,10.5,9.5,10.5,80100,XMC,2026-05-25
2026-05-25 07:00:00,13.6,14.2,13.5,14.2,4800,XPH,2026-05-25
